"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-10000045","equipment expected to be installed indicator","An indication whether equipment are expected to be installed for tags that are associated with this tag class","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000047","equipment class name","The full name of the tag or equipment class","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000053","source standard code","A code used to designate the standard used to define requirements like engineering, operations, etc","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000055","spare part information required indicator","An indication whether spare part information is required for equipment related to this class or not","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000056","property name","A name that uniquely identifies the property","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000057","property existence reason description","The reason why the property has been added in CFIHOS","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000059","property picklist name","The name by which the pick list is designated","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000060","property picklist value code","A code that uniquely identifies an entry in a pick list","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000064","document review type code","A code that uniquely identifies a document review type","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000065","forecast review date","The latest forecast date at which the document is expected to be issued for review","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000066","actual review date","The date on which the document revision  was actually reviewed","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000067","forecast approval date","The latest forecast date at which the document is expected to be issued for approval","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000068","actual approval date","The date at which the document revision has been issued for approval","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000069","forecast approved for design date","The latest forecast date at which the document is expected to be issued approved for design","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000070","actual approved for design date","The date at which the document revision has been issued approved for design","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000071","forecast approved for construction date","The latest forecast date at which the document is expected to be issued approved for construction","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000072","actual approved for construction date","The date at which the document revision has been issued approved for construction","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000073","forecast as built date","The latest forecast date at which the document is expected to be issued as-built","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000074","actual as built date","The date at which the document revision has been issued as-built","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000075","discipline name","The name by which the discipline is designated","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000076","document revision date","The date the document was revised","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000077","originator company","The name of the company who has generated the document revision","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000078","document revision author","The name of the person who created the document revision","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000079","document revision approver","The name (or the User ID) of the person who has approved the document revision","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000080","document revision file name","The name of the electronic file (including the file extension) with the full path","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000081","originator document revision code","A code used to identify the content of a document at a certain point in time according to the  originator which doesn't necessarily conform to the Owner/Operator's document revision coding scheme","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000082","originator file name","The name of the file as provided by the manufacturer","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000083","document status code","A code that uniquely identifies the status of document revisions","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000084","project name","A unique name used to identify the project","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000085","document revision comment","Any additional comment / explanation for a document revision","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000086","export control classification code","A code that uniquely identifies an export control classification","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000087","transmittal number","The transmittal through which this document revision was communicated","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000088","security classification","Indicate the Access restriction applicable for the Document.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000091","document revision recipient","The full name of the recipient of the document. revision","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000093","document revision physical storage location","The location of a media when not stored as an electronic file","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000094","storage media code","A code that uniquely identifies the storage media","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000096","project stage code","A code that uniquely identifies the stage of projects","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000099","tag number format","An expression that represents the format of the tags belonging to the tag class","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000100","document type short code","A code that uniquely identifies a document type","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000101","asset type code","A code that uniquely identifies the type of asset","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000102","required for conceptual design","An indication whether the document type is required during the CONCEPTUAL DESIGN phase (Select)","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000103","required for project specification","An indication whether the document type is required during the project SPECIFICATION phase (Define)","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000104","required for detailed design","An indication whether the document type is required during the DETAILED DESIGN phase (Execute)","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000105","required handover status","The required status of the document at handover time","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000106","required for commissioning","An indication whether the document type is required during the COMMISSIONING phase","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000107","required commissioning status","Indicate the required Document status at commissioning time.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000108","required for startup","An indication whether the document type is required during STARTUP phase","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000109","required start up status","Indicate the required Document status at start up time.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000110","required for offshore","An indication whether this Document Type is required for Off- Shore facilities","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000111","required for onshore","An indication whether this Document Type is required for On- Shore facilities","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000112","documentation representation type code","A code that uniquely identifies the document representation type","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR27","STANDARD","entity attributes"
"CFIHOS-10000113","storage type code","A code used to identify the preferred way for storing the Document","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0023;CR0030","TERMINATED","property"
"CFIHOS-10000115","during project transmittal format","The electronic format of the document in transmittals, during the project","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000116","during project whyhaveit","States the importance of this document type during the project.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000117","after project livenonlive","Indicates the lifecycle status of this document type after the project.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000118","after project electronic transmittal format","The electronic format of the document in transmittals, after the project","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z","FR3;FR27","TERMINATED","entity attributes"
"CFIHOS-10000119","after project whyhaveit","States the importance of this document type after the project.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000120","review type","Indicates the type of review to be conducted for the documents classified with this document type.","2017-02-15T19:47:29.464Z","2021-10-12T13:20:46.735Z","2021-10-12T13:20:46.735Z","CR0030","TERMINATED","property"
"CFIHOS-10000122","discipline document type comment","A comment about this discipline and document type","2021-10-06T16:45:08.844Z","2021-10-06T16:45:08.844Z",,"FR3","STANDARD","entity attributes"
"CFIHOS-10000123","hardcopy document required","An indicator which specifies if documents classified with this document type require a paper hardcopy. during project and/or after project","2021-10-06T16:45:08.844Z","2021-10-14T09:43:33.891Z",,"FR3","STANDARD","entity attributes"
